KJIC,MS_Avg,MS_neg_error,MS_pos_error,TEP_average,TEP_error,Beta_avg,IF_amp_2.25MHz,SE_IF_2.25MHz,SE_%_IF_2.25MHz,IF_amp_3.5MHz,SE_IF_3.5MHz,SE_%_IF_3.5MHz,BS_amp,type_cw
104.50926440629162,1.0658548378161148,0.32794146742481783,0.38926687663639536,-1.3816441967919924,0.053703656474096396,0.0019909934848176282,0.8341781189655131,0.020990781559599703,3.214580277774476,0.5727780687334119,0.014074203627915886,1.9235461752535163,7.9037156879086155,304-40
121.24321077939932,0.5278836077671947,0.07263012138772133,0.19289698097017471,-1.3382463049309705,0.049169553359235424,0.0020136903633614167,0.7900088990981806,0.017016451830012647,3.2178307088167535,0.514249498257678,0.013414637352098472,2.0444925099620264,9.467436358353199,304-40
79.71536267133949,0.043292120675874846,0.03463395223367361,0.02425058040559404,-1.726655430243956,0.04467901499957238,0.0022719622169792334,0.9052570639531105,0.01434078950190954,1.5866304994395621,0.8897118530851946,0.017395383665490233,0.9411546721675079,4.245708141278338,316-60
64.05184017155759,0.019696648121117277,0.028520041662549633,0.011775229216652985,-1.6178587285644013,0.04510751722068168,0.0028484486261446456,0.7437942488245313,0.024531171660147573,4.4184234799723034,0.5686341170511786,0.0046234128436065305,0.69094728804969,13.19283322574161,316-20
73.1573105258139,1.6741688239693215,0.7065120287139196,0.975727461928615,-1.1635925969658287,0.05028701741633409,0.0023549332200651545,0.9367759120611144,0.02999999990335757,4.412032231236067,0.7342334474908054,0.014352548450571668,2.847758454977645,10.842438466291654,347-60
64.57167478444633,3.368561050722346,1.7221370436896064,1.7424362912528952,-1.1820809630485658,0.061556140598814355,0.002383179937998447,0.9291128927537629,0.029999999864314036,4.227905271670599,0.856966415979357,0.018596519473143277,1.3124984678202043,8.8985552628096,347-60
87.04097210198559,0.009250000000000001,0.0019999999999999996,0.0020000000000000833,-1.2319172403430467,0.04487724396624771,0.0019997695959823873,1.3753542354484343,0.021861274828972377,1.7411453718126144,1.3393869392065074,0.016744808343157957,0.7405831722070936,7.154588286736939,A286-20
69.0441059100116,0.010341412860421626,0.0020000167202167585,0.026013407540130006,-1.7717253868932177,0.04445019016141835,0.002230782887603353,0.8750146669250439,0.013007483882087834,1.7389934366120494,1.4100729721149838,0.014463958038472906,0.7575060239431289,3.65124965370672,316-60
66.65377518089765,0.009250000000000001,0.0019999999999999996,0.0020000000000001614,-1.2777732287189094,0.045417939393275736,0.00200816256007619,1.7266894239143022,0.021437534576158435,1.3866055741770305,1.6779095237203796,0.012353158858001955,0.7616955584970373,8.226010737205335,A286-20
184.65816635758114,0.009352394155154237,0.002000000000000001,0.0020000000000005053,-1.3481184991327142,0.04499805741594712,0.002290788969566386,0.3070228135553598,0.006000131719735614,3.819754883949039,0.18138033277518562,0.0038830494565520388,2.6244716056962694,10.462644740026063,A286-0
67.95805184764727,0.018057902622401322,0.0023215225428725233,0.008548694184366325,-1.7529292358955502,0.04399999999999999,0.0024840029177883322,0.7475011761618137,0.006000000000000405,0.7999999856956627,0.752355828760421,0.00659081777447143,0.7648537477332715,7.086531367055668,316-40
79.787448536182,0.6362628380229037,0.5217366907099534,1.670524932429841,-1.1823016188666415,0.052362767545353676,0.0026276694477979307,0.8392215234617055,0.029989682404448062,4.738706174479371,0.8371670690501043,0.018479176315843785,1.2235502373891627,9.912197620755103,347-60
67.64642693176916,0.009250000000003646,0.5005796944116483,3.0222153471065716,-1.2221188216794927,0.060169020848170565,0.0025592103320731907,0.7594222024084154,0.023283935238294584,3.048860748766534,1.2381345280352984,0.018478939787306227,2.8549035749875613,10.99934305245112,304-80
74.50316174247399,0.7458369453372911,0.9505237821628207,1.6072634996300907,-1.0632800195792187,0.05960442981350786,0.0023830876912625545,0.8958961586064276,0.01850694647038218,2.6351182943074316,0.8382131432732454,0.030915561676277185,2.6556324152997046,12.11157469958259,304-80
75.67944275455405,0.009250000000000001,0.0019999999999999996,0.0020000000000002533,-1.2272274831020977,0.04473583830139158,0.0020042495815192863,1.486542512996738,0.022816641180792782,1.5314719680579176,2.3939703697960346,0.016591326842487448,0.6078437531285408,6.987352431038359,A286-20
134.34656587908637,0.048162226812506786,0.0035521744405691003,0.05497547626916539,-1.484814114125315,0.0468392487242891,0.0024064577401239355,0.40383303774498214,0.029999253388332606,6.500000118939808,0.4245866873243488,0.01038693910755898,2.3666566262220425,11.306406889579861,316-0
78.84104390915068,0.02623532558183917,0.00821109030993842,0.003686661165607934,-1.7069031167086284,0.043999999999999914,0.002231309552475464,0.7536304086685417,0.006000385739348078,0.8000020124169079,0.8554583101633335,0.0078907879373554,0.8391348692569703,7.731950350797661,316-40
162.83692485911624,0.028340434625808993,0.02537389852007557,0.02494964510450588,-1.6091863644155786,0.048928926155691124,0.0017974068670686461,0.7757269003995865,0.02343366077354815,3.3793188862582078,0.5797449801230469,0.056602841487900867,7.714710832742594,10.486044999971888,347-20
59.32527598962162,0.010103120559753234,0.0019999999999999996,0.0020000000000000425,-1.454606393141101,0.045973587554842175,0.0023084145703412525,1.118829353229412,0.02029572368405417,2.3104707491589904,1.3196887675903444,0.018256227742484747,1.379805728742074,9.60840191540678,A286-60
186.16860320320467,0.009254124352143855,0.0019999999999999996,0.0020000000000000157,-1.5203293629851524,0.04428948761476584,0.002247148407310972,0.3272322606923461,0.006002392990285273,4.632981398996049,0.35748103225046113,0.00325537729883422,2.188721371546682,8.781180308106896,A286-0
